feature_name,mean,std,spearman_ee,pearson_ee
stage2pp_flexibility:stage2pp:flexibility:preferred_h_distance:bottom_100:mean,4.211155345831614,1.5559031595712873,0.43423108288013684,0.4778030054856287
stage2pp_flexibility:stage2pp:flexibility:preferred_h_distance:bottom_100:median,4.186345872458935,1.6037695946139165,0.45322148121247235,0.4653305732207743
stage2pp_flexibility:stage2pp:flexibility:preferred_h_distance:bottom_100:q10,3.9517935104357544,1.604466356902423,0.4779811144812135,0.5008606529430519
stage2pp_flexibility:stage2pp:flexibility:preferred_h_distance:bottom_100:q90,4.442094913882816,1.626695146301134,0.368750266351932,0.44341111182889625
stage2pp_flexibility:stage2pp:flexibility:preferred_h_distance:bottom_100:std,0.21067894561009315,0.3690955113405653,-0.22663477908513785,-0.09359601928373674
stage2pp_flexibility:stage2pp:flexibility:preferred_h_distance:top_100:mean,4.410758197782478,1.5544488465686497,0.5691831034342272,0.5893252744390264
stage2pp_flexibility:stage2pp:flexibility:preferred_h_distance:top_100:median,4.299592173110771,1.5624457255251372,0.5775965710498189,0.5882633445999416
stage2pp_flexibility:stage2pp:flexibility:preferred_h_distance:top_100:q10,4.225901863561047,1.5308553704413,0.6123562115416633,0.590682899589821
stage2pp_flexibility:stage2pp:flexibility:preferred_h_distance:top_100:q90,4.616966499182824,1.6248252440370945,0.5553850165446569,0.5607206939659789
stage2pp_flexibility:stage2pp:flexibility:preferred_h_distance:top_100:std,0.175502849580515,0.29445905901385927,-0.10091353442929663,0.0022222826321117105
stage2pp_flexibility:stage2pp:flexibility:tether_dihedral:all_200:mean,2.9135202713404236,15.851467390897188,0.03401900859078531,0.05016962698731937
stage2pp_flexibility:stage2pp:flexibility:tether_dihedral:all_200:median,7.9273066454068735,100.90055663350505,0.01924696384202847,-0.025996855926489
stage2pp_flexibility:stage2pp:flexibility:tether_dihedral:all_200:q10,-92.78758184046745,69.8997850982378,-0.37093711064549356,-0.4301943266392424
stage2pp_flexibility:stage2pp:flexibility:tether_dihedral:all_200:q90,93.48731891096804,69.9138078019949,0.3678575964307691,0.44567246187345494
stage2pp_flexibility:stage2pp:flexibility:tether_dihedral:all_200:std,86.90372437227512,65.315831042116,0.4651028812426179,0.49868539217388913
stage2pp_flexibility:stage2pp:flexibility:tether_dihedral:bottom_100:mean,0.9583852231674034,22.992185719538114,0.0402261544298395,-0.016807890809944413
stage2pp_flexibility:stage2pp:flexibility:tether_dihedral:bottom_100:median,-17.369744656611328,101.56491097910282,-0.029784676545539047,-0.06394757437336111
stage2pp_flexibility:stage2pp:flexibility:tether_dihedral:bottom_100:q10,-95.58111256230767,71.9777424036437,-0.30044510557406434,-0.42152648306383345
stage2pp_flexibility:stage2pp:flexibility:tether_dihedral:bottom_100:q90,93.59869279863241,70.40523893021668,0.35621318330634183,0.4330541854038062
stage2pp_flexibility:stage2pp:flexibility:tether_dihedral:bottom_100:std,88.96295330086123,66.76297148704543,0.4524480025164842,0.46886109964567885
stage2pp_flexibility:stage2pp:flexibility:tether_dihedral:top_100:mean,4.868655319513443,21.550148468480163,0.0402261544298395,0.0917383266455669
stage2pp_flexibility:stage2pp:flexibility:tether_dihedral:top_100:median,10.591577768773373,101.93586775711235,-0.012847348364554,0.013337426147865698
